personId,playerName,arenaName,gameType,games,wins,losses,win_pct,total_points,ppg,career_high
202695,Kawhi Leonard,Fiserv Forum,Regular Season,1,1,0,1.0,20,20.0,20
202695,Kawhi Leonard,Frost Bank Center,Regular Season,1,0,1,0.0,30,30.0,30
202695,Kawhi Leonard,Gainbridge Fieldhouse,Regular Season,1,1,0,1.0,28,28.0,28
202695,Kawhi Leonard,Golden 1 Center,Regular Season,2,2,0,1.0,57,28.5,31
202695,Kawhi Leonard,Intuit Dome,Regular Season,34,22,12,0.647,1035,30.4,55
202695,Kawhi Leonard,Kaseya Center,Regular Season,1,0,1,0.0,36,36.0,36
202695,Kawhi Leonard,Little Caesars Arena,Regular Season,1,1,0,1.0,26,26.0,26
202695,Kawhi Leonard,Madison Square Garden,Regular Season,1,0,1,0.0,25,25.0,25
202695,Kawhi Leonard,Moda Center,Regular Season,2,1,1,0.5,52,26.0,28
202695,Kawhi Leonard,Mortgage Matchup Center,Regular Season,1,1,0,1.0,25,25.0,25
202695,Kawhi Leonard,Paycom Center,Regular Season,1,0,1,0.0,22,22.0,22
202695,Kawhi Leonard,Rocket Arena,Regular Season,1,0,1,0.0,20,20.0,20
202695,Kawhi Leonard,Smoothie King Center,Regular Season,1,0,1,0.0,25,25.0,25
202695,Kawhi Leonard,State Farm Arena,Regular Season,1,1,0,1.0,21,21.0,21
202695,Kawhi Leonard,Target Center,Regular Season,2,1,1,0.5,61,30.5,41
202695,Kawhi Leonard,Toyota Center,Regular Season,3,1,2,0.333,75,25.0,27
1630811,Keaton Wallace,American Airlines Center,Regular Season,1,1,0,1.0,2,2.0,2
1630811,Keaton Wallace,Ball Arena,Regular Season,1,1,0,1.0,10,10.0,10
1630811,Keaton Wallace,Barclays Center,Regular Season,2,2,0,1.0,7,3.5,4
1630811,Keaton Wallace,Capital One Arena,Regular Season,2,1,1,0.5,0,0.0,0
1630811,Keaton Wallace,Chase Center,Regular Season,1,1,0,1.0,2,2.0,2
1630811,Keaton Wallace,Crypto.com Arena,Regular Season,1,0,1,0.0,2,2.0,2
1630811,Keaton Wallace,Delta Center,Regular Season,1,1,0,1.0,0,0.0,0
1630811,Keaton Wallace,Fiserv Forum,Regular Season,1,1,0,1.0,0,0.0,0
1630811,Keaton Wallace,Frost Bank Center,Regular Season,1,0,1,0.0,6,6.0,6
1630811,Keaton Wallace,Gainbridge Fieldhouse,Regular Season,1,1,0,1.0,11,11.0,11
1630811,Keaton Wallace,Golden 1 Center,Regular Season,1,1,0,1.0,4,4.0,4
1630811,Keaton Wallace,Intuit Dome,Regular Season,1,1,0,1.0,5,5.0,5
1630811,Keaton Wallace,Kaseya Center,Regular Season,2,1,1,0.5,11,5.5,8
1630811,Keaton Wallace,Kia Center,Regular Season,2,2,0,1.0,3,1.5,3
1630811,Keaton Wallace,Little Caesars Arena,Regular Season,2,0,2,0.0,6,3.0,6
1630811,Keaton Wallace,Madison Square Garden,Playoffs,1,0,1,0.0,0,0.0,0
1630811,Keaton Wallace,Mortgage Matchup Center,Regular Season,1,1,0,1.0,5,5.0,5
1630811,Keaton Wallace,Paycom Center,Regular Season,1,0,1,0.0,9,9.0,9
1630811,Keaton Wallace,Scotiabank Arena,Regular Season,1,0,1,0.0,11,11.0,11
1630811,Keaton Wallace,State Farm Arena,Playoffs,2,0,2,0.0,6,3.0,4
1630811,Keaton Wallace,State Farm Arena,Regular Season,26,14,12,0.538,84,3.2,14
1630811,Keaton Wallace,TD Garden,Regular Season,1,1,0,1.0,0,0.0,0
1630811,Keaton Wallace,Toyota Center,Regular Season,1,0,1,0.0,0,0.0,0
1630811,Keaton Wallace,United Center,Regular Season,1,0,1,0.0,0,0.0,0
1630811,Keaton Wallace,Xfinity Mobile Arena,Regular Season,1,1,0,1.0,8,8.0,8
1631099,Keegan Murray,Ball Arena,Regular Season,1,1,0,1.0,19,19.0,19
1631099,Keegan Murray,Delta Center,Regular Season,1,0,1,0.0,23,23.0,23
1631099,Keegan Murray,FedExForum,Regular Season,2,1,1,0.5,17,8.5,11
1631099,Keegan Murray,Gainbridge Fieldhouse,Regular Season,1,0,1,0.0,8,8.0,8
1631099,Keegan Murray,Golden 1 Center,Regular Season,10,2,8,0.2,149,14.9,26
1631099,Keegan Murray,Intuit Dome,Regular Season,1,0,1,0.0,11,11.0,11
1631099,Keegan Murray,Kaseya Center,Regular Season,1,1,0,1.0,16,16.0,16
1631099,Keegan Murray,Moda Center,Regular Season,1,0,1,0.0,17,17.0,17
1631099,Keegan Murray,Moody Center,Regular Season,1,0,1,0.0,20,20.0,20
1631099,Keegan Murray,Mortgage Matchup Center,Regular Season,1,0,1,0.0,23,23.0,23
1631099,Keegan Murray,Target Center,Regular Season,1,0,1,0.0,10,10.0,10
1631099,Keegan Murray,Toyota Center,Regular Season,2,0,2,0.0,8,4.0,5
1642276,Kel'el Ware,American Airlines Center,Regular Season,1,0,1,0.0,22,22.0,22
1642276,Kel'el Ware,Ball Arena,Regular Season,1,0,1,0.0,13,13.0,13
1642276,Kel'el Ware,Barclays Center,Regular Season,1,1,0,1.0,22,22.0,22
1642276,Kel'el Ware,Capital One Arena,Regular Season,2,2,0,1.0,31,15.5,19
1642276,Kel'el Ware,Chase Center,Regular Season,1,0,1,0.0,15,15.0,15
1642276,Kel'el Ware,Crypto.com Arena,Regular Season,1,0,1,0.0,7,7.0,7
1642276,Kel'el Ware,FedExForum,Regular Season,1,1,0,1.0,19,19.0,19
1642276,Kel'el Ware,Fiserv Forum,Regular Season,1,0,1,0.0,14,14.0,14
1642276,Kel'el Ware,Frost Bank Center,Regular Season,1,0,1,0.0,0,0.0,0
1642276,Kel'el Ware,Gainbridge Fieldhouse,Regular Season,2,0,2,0.0,7,3.5,5
1642276,Kel'el Ware,Intuit Dome,Regular Season,1,1,0,1.0,16,16.0,16
1642276,Kel'el Ware,Kaseya Center,Regular Season,40,25,15,0.625,423,10.6,24
1642276,Kel'el Ware,Kia Center,Regular Season,3,0,3,0.0,15,5.0,7
1642276,Kel'el Ware,Little Caesars Arena,Regular Season,1,1,0,1.0,4,4.0,4
1642276,Kel'el Ware,Madison Square Garden,Regular Season,2,0,2,0.0,43,21.5,28
1642276,Kel'el Ware,Paycom Center,Regular Season,1,0,1,0.0,8,8.0,8
1642276,Kel'el Ware,Rocket Arena,Regular Season,2,1,1,0.5,27,13.5,14
1642276,Kel'el Ware,Scotiabank Arena,Regular Season,2,0,2,0.0,12,6.0,7
1642276,Kel'el Ware,Smoothie King Center,Regular Season,1,1,0,1.0,16,16.0,16
1642276,Kel'el Ware,Spectrum Center,Regular Season,2,1,1,0.5,17,8.5,10
1642276,Kel'el Ware,State Farm Arena,Regular Season,2,2,0,1.0,30,15.0,16
1642276,Kel'el Ware,TD Garden,Regular Season,2,0,2,0.0,26,13.0,24
1642276,Kel'el Ware,Target Center,Regular Season,1,0,1,0.0,7,7.0,7
1642276,Kel'el Ware,Toyota Center,Regular Season,1,0,1,0.0,0,0.0,0
1642276,Kel'el Ware,United Center,Regular Season,2,2,0,1.0,32,16.0,20
1642276,Kel'el Ware,Xfinity Mobile Arena,Regular Season,2,1,1,0.5,25,12.5,20
1629640,Keldon Johnson,American Airlines Center,Regular Season,2,2,0,1.0,23,11.5,12
1629640,Keldon Johnson,Ball Arena,Regular Season,2,1,1,0.5,24,12.0,14
1629640,Keldon Johnson,Barclays Center,Regular Season,1,1,0,1.0,13,13.0,13
1629640,Keldon Johnson,Capital One Arena,Regular Season,1,1,0,1.0,12,12.0,12
1629640,Keldon Johnson,Chase Center,Regular Season,2,2,0,1.0,32,16.0,21
1629640,Keldon Johnson,Crypto.com Arena,Regular Season,3,2,1,0.667,35,11.7,17
1629640,Keldon Johnson,Delta Center,Regular Season,1,1,0,1.0,21,21.0,21
1629640,Keldon Johnson,FedExForum,Regular Season,2,1,1,0.5,28,14.0,15
1629640,Keldon Johnson,Fiserv Forum,Regular Season,1,1,0,1.0,16,16.0,16
1629640,Keldon Johnson,Frost Bank Center,Playoffs,12,6,6,0.5,91,7.6,21
1629640,Keldon Johnson,Frost Bank Center,Regular Season,38,30,8,0.789,526,13.8,27
1629640,Keldon Johnson,Gainbridge Fieldhouse,Regular Season,1,1,0,1.0,16,16.0,16
1629640,Keldon Johnson,Golden 1 Center,Regular Season,1,1,0,1.0,18,18.0,18
1629640,Keldon Johnson,Intuit Dome,Regular Season,2,2,0,1.0,21,10.5,13
1629640,Keldon Johnson,Kaseya Center,Regular Season,1,1,0,1.0,21,21.0,21
1629640,Keldon Johnson,Kia Center,Regular Season,1,1,0,1.0,13,13.0,13
1629640,Keldon Johnson,Little Caesars Arena,Regular Season,1,1,0,1.0,9,9.0,9
1629640,Keldon Johnson,Madison Square Garden,Playoffs,2,1,1,0.5,9,4.5,7
1629640,Keldon Johnson,Madison Square Garden,Regular Season,1,0,1,0.0,3,3.0,3
1629640,Keldon Johnson,Moda Center,Playoffs,2,2,0,1.0,14,7.0,9
1629640,Keldon Johnson,Moda Center,Regular Season,1,1,0,1.0,11,11.0,11
1629640,Keldon Johnson,Moody Center,Regular Season,2,2,0,1.0,24,12.0,18
1629640,Keldon Johnson,Mortgage Matchup Center,Regular Season,2,0,2,0.0,33,16.5,19
1629640,Keldon Johnson,Paycom Center,Playoffs,4,2,2,0.5,49,12.2,15
1629640,Keldon Johnson,Paycom Center,Regular Season,2,1,1,0.5,18,9.0,9
1629640,Keldon Johnson,Rocket Arena,Regular Season,1,0,1,0.0,14,14.0,14
1629640,Keldon Johnson,Scotiabank Arena,Regular Season,1,1,0,1.0,2,2.0,2
1629640,Keldon Johnson,Smoothie King Center,Regular Season,2,2,0,1.0,20,10.0,12
1629640,Keldon Johnson,Spectrum Center,Regular Season,1,0,1,0.0,6,6.0,6
1629640,Keldon Johnson,State Farm Arena,Regular Season,1,1,0,1.0,13,13.0,13
1629640,Keldon Johnson,T-Mobile Arena,Regular Season,1,1,0,1.0,3,3.0,3
1629640,Keldon Johnson,TD Garden,Regular Season,1,1,0,1.0,18,18.0,18
1629640,Keldon Johnson,Target Center,Playoffs,3,2,1,0.667,15,5.0,11
1629640,Keldon Johnson,Target Center,Regular Season,2,0,2,0.0,37,18.5,22
1629640,Keldon Johnson,Toyota Center,Regular Season,2,1,1,0.5,29,14.5,17
1629640,Keldon Johnson,United Center,Regular Season,1,1,0,1.0,10,10.0,10
1629640,Keldon Johnson,Xfinity Mobile Arena,Regular Season,1,1,0,1.0,12,12.0,12
203482,Kelly Olynyk,Ball Arena,Regular Season,1,1,0,1.0,7,7.0,7
203482,Kelly Olynyk,Barclays Center,Regular Season,1,1,0,1.0,0,0.0,0
203482,Kelly Olynyk,Capital One Arena,Regular Season,1,1,0,1.0,4,4.0,4
203482,Kelly Olynyk,Crypto.com Arena,Regular Season,3,2,1,0.667,14,4.7,8
203482,Kelly Olynyk,Delta Center,Regular Season,1,1,0,1.0,2,2.0,2
203482,Kelly Olynyk,FedExForum,Regular Season,2,1,1,0.5,9,4.5,9
203482,Kelly Olynyk,Fiserv Forum,Regular Season,1,1,0,1.0,1,1.0,1
203482,Kelly Olynyk,Frost Bank Center,Playoffs,7,6,1,0.857,20,2.9,6
203482,Kelly Olynyk,Frost Bank Center,Regular Season,13,12,1,0.923,39,3.0,10
203482,Kelly Olynyk,Gainbridge Fieldhouse,Regular Season,1,1,0,1.0,10,10.0,10
203482,Kelly Olynyk,Golden 1 Center,Regular Season,1,1,0,1.0,4,4.0,4
203482,Kelly Olynyk,Intuit Dome,Regular Season,1,1,0,1.0,0,0.0,0
203482,Kelly Olynyk,Kaseya Center,Regular Season,1,1,0,1.0,2,2.0,2
203482,Kelly Olynyk,Madison Square Garden,Regular Season,1,0,1,0.0,5,5.0,5
203482,Kelly Olynyk,Moda Center,Regular Season,1,1,0,1.0,2,2.0,2
203482,Kelly Olynyk,Moody Center,Regular Season,2,2,0,1.0,4,2.0,4
203482,Kelly Olynyk,Mortgage Matchup Center,Regular Season,1,0,1,0.0,4,4.0,4
203482,Kelly Olynyk,Paycom Center,Playoffs,1,0,1,0.0,2,2.0,2
203482,Kelly Olynyk,Paycom Center,Regular Season,1,1,0,1.0,0,0.0,0
203482,Kelly Olynyk,Rocket Arena,Regular Season,1,0,1,0.0,1,1.0,1
203482,Kelly Olynyk,Smoothie King Center,Regular Season,1,1,0,1.0,11,11.0,11
203482,Kelly Olynyk,State Farm Arena,Regular Season,1,1,0,1.0,4,4.0,4
203482,Kelly Olynyk,TD Garden,Regular Season,1,1,0,1.0,3,3.0,3
203482,Kelly Olynyk,Target Center,Playoffs,1,1,0,1.0,3,3.0,3
203482,Kelly Olynyk,Target Center,Regular Season,2,0,2,0.0,7,3.5,7
203482,Kelly Olynyk,United Center,Regular Season,1,1,0,1.0,0,0.0,0
203482,Kelly Olynyk,Xfinity Mobile Arena,Regular Season,1,1,0,1.0,0,0.0,0
1626162,Kelly Oubre Jr.,Barclays Center,Regular Season,1,1,0,1.0,29,29.0,29
1626162,Kelly Oubre Jr.,Capital One Arena,Regular Season,2,2,0,1.0,29,14.5,17
1626162,Kelly Oubre Jr.,Chase Center,Regular Season,1,1,0,1.0,15,15.0,15
1626162,Kelly Oubre Jr.,Crypto.com Arena,Regular Season,1,0,1,0.0,8,8.0,8
1626162,Kelly Oubre Jr.,Frost Bank Center,Regular Season,1,0,1,0.0,5,5.0,5
1626162,Kelly Oubre Jr.,Gainbridge Fieldhouse,Regular Season,2,2,0,1.0,27,13.5,15
1626162,Kelly Oubre Jr.,Intuit Dome,Regular Season,1,1,0,1.0,15,15.0,15
1626162,Kelly Oubre Jr.,Kaseya Center,Regular Season,1,0,1,0.0,11,11.0,11
1626162,Kelly Oubre Jr.,Kia Center,Regular Season,1,1,0,1.0,0,0.0,0
1626162,Kelly Oubre Jr.,Little Caesars Arena,Regular Season,1,0,1,0.0,3,3.0,3
1626162,Kelly Oubre Jr.,Madison Square Garden,Playoffs,2,0,2,0.0,31,15.5,19
1626162,Kelly Oubre Jr.,Moda Center,Regular Season,1,0,1,0.0,19,19.0,19
1626162,Kelly Oubre Jr.,Mortgage Matchup Center,Regular Season,1,1,0,1.0,18,18.0,18
1626162,Kelly Oubre Jr.,Rocket Arena,Regular Season,2,0,2,0.0,25,12.5,19
1626162,Kelly Oubre Jr.,Scotiabank Arena,Regular Season,2,1,1,0.5,20,10.0,13
1626162,Kelly Oubre Jr.,Smoothie King Center,Regular Season,1,0,1,0.0,25,25.0,25
1626162,Kelly Oubre Jr.,Spectrum Center,Regular Season,2,1,1,0.5,26,13.0,17
1626162,Kelly Oubre Jr.,State Farm Arena,Regular Season,1,0,1,0.0,24,24.0,24
1626162,Kelly Oubre Jr.,TD Garden,Playoffs,4,3,1,0.75,32,8.0,12
1626162,Kelly Oubre Jr.,TD Garden,Regular Season,2,1,1,0.5,14,7.0,10
1626162,Kelly Oubre Jr.,Target Center,Regular Season,1,1,0,1.0,18,18.0,18
1626162,Kelly Oubre Jr.,Toyota Center,Regular Season,1,0,1,0.0,16,16.0,16
1626162,Kelly Oubre Jr.,United Center,Regular Season,1,0,1,0.0,18,18.0,18
1626162,Kelly Oubre Jr.,Xfinity Mobile Arena,Playoffs,5,1,4,0.2,65,13.0,22
1626162,Kelly Oubre Jr.,Xfinity Mobile Arena,Regular Season,23,14,9,0.609,340,14.8,30
1631113,Kennedy Chandler,Ball Arena,Regular Season,1,0,1,0.0,16,16.0,16
1631113,Kennedy Chandler,Delta Center,Regular Season,6,1,5,0.167,100,16.7,26
1631113,Kennedy Chandler,Mortgage Matchup Center,Regular Season,1,0,1,0.0,11,11.0,11
1631113,Kennedy Chandler,Paycom Center,Regular Season,1,0,1,0.0,5,5.0,5
1631113,Kennedy Chandler,Smoothie King Center,Regular Season,1,0,1,0.0,31,31.0,31
1631113,Kennedy Chandler,Toyota Center,Regular Season,1,0,1,0.0,2,2.0,2
1629026,Kenrich Williams,American Airlines Center,Regular Season,1,1,0,1.0,0,0.0,0
1629026,Kenrich Williams,Ball Arena,Regular Season,2,1,1,0.5,20,10.0,15
1629026,Kenrich Williams,Barclays Center,Regular Season,1,1,0,1.0,9,9.0,9
1629026,Kenrich Williams,Capital One Arena,Regular Season,1,1,0,1.0,11,11.0,11
1629026,Kenrich Williams,Chase Center,Regular Season,2,2,0,1.0,7,3.5,5
1629026,Kenrich Williams,Crypto.com Arena,Playoffs,1,1,0,1.0,0,0.0,0
1629026,Kenrich Williams,Crypto.com Arena,Regular Season,2,2,0,1.0,2,1.0,2
1629026,Kenrich Williams,Delta Center,Regular Season,1,1,0,1.0,11,11.0,11
1629026,Kenrich Williams,FedExForum,Regular Season,1,1,0,1.0,21,21.0,21
1629026,Kenrich Williams,Fiserv Forum,Regular Season,1,1,0,1.0,18,18.0,18
1629026,Kenrich Williams,Frost Bank Center,Playoffs,3,1,2,0.333,22,7.3,10
1629026,Kenrich Williams,Frost Bank Center,Regular Season,2,0,2,0.0,35,17.5,25
1629026,Kenrich Williams,Intuit Dome,Regular Season,1,1,0,1.0,0,0.0,0
1629026,Kenrich Williams,Kaseya Center,Regular Season,1,0,1,0.0,0,0.0,0
1629026,Kenrich Williams,Little Caesars Arena,Regular Season,1,0,1,0.0,13,13.0,13
1629026,Kenrich Williams,Madison Square Garden,Regular Season,1,1,0,1.0,3,3.0,3
1629026,Kenrich Williams,Moda Center,Regular Season,1,1,0,1.0,8,8.0,8
1629026,Kenrich Williams,Mortgage Matchup Center,Playoffs,2,2,0,1.0,0,0.0,0
1629026,Kenrich Williams,Mortgage Matchup Center,Regular Season,2,1,1,0.5,18,9.0,15
1629026,Kenrich Williams,Paycom Center,Playoffs,5,4,1,0.8,12,2.4,8
1629026,Kenrich Williams,Paycom Center,Regular Season,28,21,7,0.75,167,6.0,15
1629026,Kenrich Williams,Rocket Arena,Regular Season,1,1,0,1.0,5,5.0,5
1629026,Kenrich Williams,Scotiabank Arena,Regular Season,1,1,0,1.0,0,0.0,0
1629026,Kenrich Williams,Target Center,Regular Season,2,0,2,0.0,7,3.5,7
1629026,Kenrich Williams,Toyota Center,Regular Season,1,1,0,1.0,7,7.0,7
1629026,Kenrich Williams,United Center,Regular Season,1,1,0,1.0,1,1.0,1
1629026,Kenrich Williams,Xfinity Mobile Arena,Regular Season,1,1,0,1.0,0,0.0,0
203484,Kentavious Caldwell-Pope,American Airlines Center,Regular Season,1,1,0,1.0,10,10.0,10
203484,Kentavious Caldwell-Pope,Ball Arena,Regular Season,1,0,1,0.0,5,5.0,5
203484,Kentavious Caldwell-Pope,Capital One Arena,Regular Season,1,0,1,0.0,4,4.0,4
203484,Kentavious Caldwell-Pope,Chase Center,Regular Season,2,0,2,0.0,22,11.0,15
203484,Kentavious Caldwell-Pope,Crypto.com Arena,Regular Season,2,0,2,0.0,27,13.5,20
203484,Kentavious Caldwell-Pope,Delta Center,Regular Season,1,1,0,1.0,11,11.0,11
203484,Kentavious Caldwell-Pope,FedExForum,Regular Season,24,10,14,0.417,198,8.2,16
203484,Kentavious Caldwell-Pope,Frost Bank Center,Regular Season,2,0,2,0.0,6,3.0,4
203484,Kentavious Caldwell-Pope,Golden 1 Center,Regular Season,2,2,0,1.0,28,14.0,15
203484,Kentavious Caldwell-Pope,Intuit Dome,Regular Season,2,2,0,1.0,16,8.0,12
203484,Kentavious Caldwell-Pope,Madison Square Garden,Regular Season,1,0,1,0.0,4,4.0,4
203484,Kentavious Caldwell-Pope,Moda Center,Regular Season,1,0,1,0.0,11,11.0,11
203484,Kentavious Caldwell-Pope,Mortgage Matchup Center,Regular Season,1,1,0,1.0,11,11.0,11
203484,Kentavious Caldwell-Pope,Paycom Center,Regular Season,1,0,1,0.0,16,16.0,16
203484,Kentavious Caldwell-Pope,Rocket Arena,Regular Season,1,0,1,0.0,6,6.0,6
203484,Kentavious Caldwell-Pope,Scotiabank Arena,Regular Season,1,0,1,0.0,12,12.0,12
203484,Kentavious Caldwell-Pope,Smoothie King Center,Regular Season,2,1,1,0.5,11,5.5,11
203484,Kentavious Caldwell-Pope,TD Garden,Regular Season,1,0,1,0.0,0,0.0,0
203484,Kentavious Caldwell-Pope,Target Center,Regular Season,1,1,0,1.0,12,12.0,12
203484,Kentavious Caldwell-Pope,The O2 Arena,Regular Season,1,1,0,1.0,7,7.0,7
203484,Kentavious Caldwell-Pope,Toyota Center,Regular Season,1,0,1,0.0,11,11.0,11
203484,Kentavious Caldwell-Pope,Uber Arena,Regular Season,1,0,1,0.0,0,0.0,0
1631165,Keon Ellis,American Airlines Center,Regular Season,1,1,0,1.0,13,13.0,13
1631165,Keon Ellis,Ball Arena,Regular Season,2,1,1,0.5,17,8.5,15
1631165,Keon Ellis,Barclays Center,Regular Season,1,1,0,1.0,4,4.0,4
1631165,Keon Ellis,Chase Center,Regular Season,2,1,1,0.5,9,4.5,5
1631165,Keon Ellis,Crypto.com Arena,Regular Season,2,0,2,0.0,9,4.5,7
1631165,Keon Ellis,Delta Center,Regular Season,2,1,1,0.5,15,7.5,13
1631165,Keon Ellis,FedExForum,Regular Season,2,1,1,0.5,24,12.0,19
1631165,Keon Ellis,Fiserv Forum,Regular Season,3,2,1,0.667,25,8.3,14
1631165,Keon Ellis,Frost Bank Center,Regular Season,1,0,1,0.0,2,2.0,2
1631165,Keon Ellis,Gainbridge Fieldhouse,Regular Season,1,0,1,0.0,3,3.0,3
1631165,Keon Ellis,Golden 1 Center,Regular Season,22,9,13,0.409,106,4.8,21
1631165,Keon Ellis,Intuit Dome,Regular Season,2,1,1,0.5,8,4.0,6
1631165,Keon Ellis,Kaseya Center,Regular Season,1,1,0,1.0,3,3.0,3
1631165,Keon Ellis,Kia Center,Regular Season,1,0,1,0.0,20,20.0,20
1631165,Keon Ellis,Little Caesars Arena,Playoffs,3,1,2,0.333,9,3.0,3
1631165,Keon Ellis,Little Caesars Arena,Regular Season,1,0,1,0.0,14,14.0,14
1631165,Keon Ellis,Madison Square Garden,Playoffs,2,0,2,0.0,2,1.0,2
1631165,Keon Ellis,Madison Square Garden,Regular Season,1,0,1,0.0,3,3.0,3
1631165,Keon Ellis,Moda Center,Regular Season,1,0,1,0.0,10,10.0,10
1631165,Keon Ellis,Mortgage Matchup Center,Regular Season,2,0,2,0.0,23,11.5,14
1631165,Keon Ellis,Paycom Center,Regular Season,3,0,3,0.0,23,7.7,12
1631165,Keon Ellis,Rocket Arena,Playoffs,5,3,2,0.6,8,1.6,5
1631165,Keon Ellis,Rocket Arena,Regular Season,12,9,3,0.75,95,7.9,19
1631165,Keon Ellis,Scotiabank Arena,Playoffs,2,0,2,0.0,0,0.0,0
1631165,Keon Ellis,Smoothie King Center,Regular Season,1,1,0,1.0,7,7.0,7
1631165,Keon Ellis,Spectrum Center,Regular Season,1,1,0,1.0,4,4.0,4
1631165,Keon Ellis,State Farm Arena,Regular Season,1,0,1,0.0,2,2.0,2
1631165,Keon Ellis,TD Garden,Regular Season,1,0,1,0.0,6,6.0,6
1631165,Keon Ellis,Target Center,Regular Season,1,0,1,0.0,9,9.0,9
1631165,Keon Ellis,Toyota Center,Regular Season,1,0,1,0.0,0,0.0,0
1631165,Keon Ellis,United Center,Regular Season,2,1,1,0.5,16,8.0,8
1631165,Keon Ellis,Xfinity Mobile Arena,Regular Season,1,0,1,0.0,10,10.0,10
1642352,Keshad Johnson,Ball Arena,Regular Season,1,0,1,0.0,0,0.0,0
1642352,Keshad Johnson,Capital One Arena,Regular Season,1,1,0,1.0,10,10.0,10
1642352,Keshad Johnson,Chase Center,Regular Season,1,0,1,0.0,0,0.0,0
1642352,Keshad Johnson,Delta Center,Regular Season,1,1,0,1.0,5,5.0,5
1642352,Keshad Johnson,FedExForum,Regular Season,1,1,0,1.0,5,5.0,5
1642352,Keshad Johnson,Gainbridge Fieldhouse,Regular Season,1,0,1,0.0,6,6.0,6
1642352,Keshad Johnson,Kaseya Center,Regular Season,15,10,5,0.667,55,3.7,12
1642352,Keshad Johnson,Madison Square Garden,Regular Season,1,0,1,0.0,0,0.0,0
1642352,Keshad Johnson,Paycom Center,Regular Season,1,0,1,0.0,0,0.0,0
1642352,Keshad Johnson,Rocket Arena,Regular Season,1,0,1,0.0,1,1.0,1
1642352,Keshad Johnson,Scotiabank Arena,Regular Season,2,0,2,0.0,13,6.5,7
1642352,Keshad Johnson,Spectrum Center,Regular Season,1,0,1,0.0,15,15.0,15
1642352,Keshad Johnson,State Farm Arena,Regular Season,1,1,0,1.0,5,5.0,5
1642352,Keshad Johnson,TD Garden,Regular Season,1,0,1,0.0,3,3.0,3
1642352,Keshad Johnson,Target Center,Regular Season,1,0,1,0.0,0,0.0,0
1642352,Keshad Johnson,United Center,Regular Season,1,1,0,1.0,14,14.0,14
1642352,Keshad Johnson,Xfinity Mobile Arena,Regular Season,1,1,0,1.0,4,4.0,4
1642933,Keshon Gilbert,Barclays Center,Regular Season,1,0,1,0.0,4,4.0,4
1642933,Keshon Gilbert,Capital One Arena,Regular Season,1,0,1,0.0,0,0.0,0
1642933,Keshon Gilbert,Kaseya Center,Regular Season,1,0,1,0.0,11,11.0,11
1642933,Keshon Gilbert,Rocket Arena,Regular Season,1,0,1,0.0,2,2.0,2
201142,Kevin Durant,American Airlines Center,Regular Season,2,0,2,0.0,61,30.5,34
201142,Kevin Durant,Ball Arena,Regular Season,3,1,2,0.333,67,22.3,31
201142,Kevin Durant,Barclays Center,Regular Season,1,1,0,1.0,22,22.0,22
201142,Kevin Durant,Capital One Arena,Regular Season,1,1,0,1.0,30,30.0,30
201142,Kevin Durant,Chase Center,Regular Season,1,1,0,1.0,31,31.0,31
201142,Kevin Durant,Crypto.com Arena,Playoffs,1,0,1,0.0,23,23.0,23
201142,Kevin Durant,Crypto.com Arena,Regular Season,1,1,0,1.0,25,25.0,25
201142,Kevin Durant,Delta Center,Regular Season,2,1,1,0.5,57,28.5,32
201142,Kevin Durant,FedExForum,Regular Season,2,2,0,1.0,36,18.0,25
201142,Kevin Durant,Fiserv Forum,Regular Season,1,1,0,1.0,31,31.0,31
201142,Kevin Durant,Frost Bank Center,Regular Season,2,0,2,0.0,47,23.5,24
201142,Kevin Durant,Golden 1 Center,Regular Season,2,0,2,0.0,47,23.5,24
201142,Kevin Durant,Intuit Dome,Regular Season,1,0,1,0.0,22,22.0,22
201142,Kevin Durant,Kaseya Center,Regular Season,1,0,1,0.0,32,32.0,32
201142,Kevin Durant,Kia Center,Regular Season,1,1,0,1.0,40,40.0,40
201142,Kevin Durant,Little Caesars Arena,Regular Season,1,1,0,1.0,32,32.0,32
201142,Kevin Durant,Madison Square Garden,Regular Season,1,0,1,0.0,30,30.0,30
201142,Kevin Durant,Moda Center,Regular Season,2,0,2,0.0,67,33.5,37
201142,Kevin Durant,Mortgage Matchup Center,Regular Season,1,1,0,1.0,24,24.0,24
201142,Kevin Durant,Paycom Center,Regular Season,2,1,1,0.5,43,21.5,23
201142,Kevin Durant,Rocket Arena,Regular Season,1,1,0,1.0,20,20.0,20
201142,Kevin Durant,Scotiabank Arena,Regular Season,1,1,0,1.0,31,31.0,31
201142,Kevin Durant,Smoothie King Center,Regular Season,2,1,1,0.5,52,26.0,32
201142,Kevin Durant,Spectrum Center,Regular Season,1,1,0,1.0,35,35.0,35
201142,Kevin Durant,State Farm Arena,Regular Season,1,1,0,1.0,31,31.0,31
201142,Kevin Durant,TD Garden,Regular Season,1,1,0,1.0,26,26.0,26
201142,Kevin Durant,Target Center,Regular Season,1,0,1,0.0,30,30.0,30
201142,Kevin Durant,Toyota Center,Regular Season,40,29,11,0.725,981,24.5,39
201142,Kevin Durant,United Center,Regular Season,1,0,1,0.0,40,40.0,40
201142,Kevin Durant,Xfinity Mobile Arena,Regular Season,1,0,1,0.0,36,36.0,36
1628989,Kevin Huerter,Ball Arena,Regular Season,1,1,0,1.0,20,20.0,20
