season,building,teamId,teamCity,teamName,games,mean_delta
1980,The Summit,1610612756,Phoenix,Suns,1,-1149.4
1980,The Summit,1610612752,New York,Knicks,2,-1586.1
1980,The Summit,1610612739,Cleveland,Cavaliers,3,-1916.7
1980,The Summit,1610612743,Denver,Nuggets,1,-2072.1
1980,The Summit,1610612751,New Jersey,Nets,1,-2151.3
1980,The Summit,1610612754,Indiana,Pacers,3,-2394.0
1980,The Summit,1610612765,Detroit,Pistons,2,-2638.3
1980,The Summit,1610612741,Chicago,Bulls,1,-2814.7
1980,The Summit,1610612744,Golden State,Warriors,1,-3036.9
1980,The Summit,1610612746,San Diego,Clippers,1,-3168.5
1981,Arizona Veterans Memorial Coliseum,1610612738,Boston,Celtics,1,942.1
1981,Arizona Veterans Memorial Coliseum,1610612739,Cleveland,Cavaliers,1,942.1
1981,Arizona Veterans Memorial Coliseum,1610612741,Chicago,Bulls,1,942.1
1981,Arizona Veterans Memorial Coliseum,1610612747,Los Angeles,Lakers,3,942.1
1981,Arizona Veterans Memorial Coliseum,1610612749,Milwaukee,Bucks,1,942.1
1981,Arizona Veterans Memorial Coliseum,1610612752,New York,Knicks,1,942.1
1981,Arizona Veterans Memorial Coliseum,1610612759,San Antonio,Spurs,1,942.1
1981,Arizona Veterans Memorial Coliseum,1610612764,Washington,Bullets,1,671.0
1981,Arizona Veterans Memorial Coliseum,1610612737,Atlanta,Hawks,1,388.5
1981,Arizona Veterans Memorial Coliseum,1610612754,Indiana,Pacers,1,282.8
1981,Arizona Veterans Memorial Coliseum,1610612760,Seattle,SuperSonics,3,241.0
1981,Arizona Veterans Memorial Coliseum,1610612751,New Jersey,Nets,1,136.9
1981,Arizona Veterans Memorial Coliseum,1610612758,Kansas City,Kings,5,-142.6
1981,Arizona Veterans Memorial Coliseum,1610612746,San Diego,Clippers,3,-194.5
1981,Arizona Veterans Memorial Coliseum,1610612745,Houston,Rockets,3,-198.2
1981,Arizona Veterans Memorial Coliseum,1610612744,Golden State,Warriors,3,-258.8
1981,Arizona Veterans Memorial Coliseum,1610612743,Denver,Nuggets,1,-423.8
1981,Arizona Veterans Memorial Coliseum,1610612757,Portland,Trail Blazers,3,-432.4
1981,Arizona Veterans Memorial Coliseum,1610612762,Utah,Jazz,3,-510.8
1981,Arizona Veterans Memorial Coliseum,1610612765,Detroit,Pistons,1,-531.7
1981,Arizona Veterans Memorial Coliseum,1610612742,Dallas,Mavericks,3,-1409.4
1981,Boston Garden,1610612754,Indiana,Pacers,2,1102.2
1981,Boston Garden,1610612739,Cleveland,Cavaliers,1,946.5
1981,Boston Garden,1610612743,Denver,Nuggets,1,946.5
1981,Boston Garden,1610612744,Golden State,Warriors,1,946.5
1981,Boston Garden,1610612746,San Diego,Clippers,1,946.5
1981,Boston Garden,1610612747,Los Angeles,Lakers,1,946.5
1981,Boston Garden,1610612749,Milwaukee,Bucks,1,946.5
1981,Boston Garden,1610612752,New York,Knicks,2,946.5
1981,Boston Garden,1610612756,Phoenix,Suns,1,946.5
1981,Boston Garden,1610612759,San Antonio,Spurs,1,946.5
1981,Boston Garden,1610612760,Seattle,SuperSonics,1,946.5
1981,Boston Garden,1610612762,Utah,Jazz,1,946.5
1981,Boston Garden,1610612755,Philadelphia,76ers,6,315.5
1981,Boston Garden,1610612757,Portland,Trail Blazers,1,207.1
1981,Boston Garden,1610612745,Houston,Rockets,4,43.3
1981,Boston Garden,1610612751,New Jersey,Nets,3,41.4
1981,Boston Garden,1610612742,Dallas,Mavericks,1,-52.8
1981,Boston Garden,1610612758,Kansas City,Kings,1,-378.7
1981,Boston Garden,1610612764,Washington,Bullets,3,-879.5
1981,Boston Garden,1610612741,Chicago,Bulls,5,-1022.5
1981,Boston Garden,1610612737,Atlanta,Hawks,3,-1058.6
1981,Boston Garden,1610612765,Detroit,Pistons,1,-4600.6
1981,Capital Centre,1610612755,Philadelphia,76ers,1,8026.6
1981,Capital Centre,1610612738,Boston,Celtics,3,5224.5
1981,Capital Centre,1610612760,Seattle,SuperSonics,1,2250.2
1981,Capital Centre,1610612759,San Antonio,Spurs,1,2246.1
1981,Capital Centre,1610612752,New York,Knicks,3,829.4
1981,Capital Centre,1610612749,Milwaukee,Bucks,2,396.4
1981,Capital Centre,1610612746,San Diego,Clippers,1,190.8
1981,Capital Centre,1610612762,Utah,Jazz,1,180.5
1981,Capital Centre,1610612739,Cleveland,Cavaliers,3,14.1
1981,Capital Centre,1610612757,Portland,Trail Blazers,1,-726.8
1981,Capital Centre,1610612743,Denver,Nuggets,1,-1263.1
1981,Capital Centre,1610612741,Chicago,Bulls,2,-2052.6
1981,Capital Centre,1610612744,Golden State,Warriors,1,-2079.4
1981,Capital Centre,1610612742,Dallas,Mavericks,1,-2227.2
1981,Capital Centre,1610612751,New Jersey,Nets,3,-2257.9
1981,Capital Centre,1610612765,Detroit,Pistons,2,-2276.3
1981,Capital Centre,1610612754,Indiana,Pacers,3,-2418.0
1981,Capital Centre,1610612737,Atlanta,Hawks,1,-2909.2
1981,Chicago Stadium,1610612755,Philadelphia,76ers,2,9710.6
1981,Chicago Stadium,1610612747,Los Angeles,Lakers,1,7376.7
1981,Chicago Stadium,1610612759,San Antonio,Spurs,1,5375.1
1981,Chicago Stadium,1610612762,Utah,Jazz,1,2193.8
1981,Chicago Stadium,1610612738,Boston,Celtics,5,1877.4
1981,Chicago Stadium,1610612743,Denver,Nuggets,1,346.5
1981,Chicago Stadium,1610612739,Cleveland,Cavaliers,3,-597.1
1981,Chicago Stadium,1610612744,Golden State,Warriors,1,-621.4
1981,Chicago Stadium,1610612752,New York,Knicks,4,-897.7
1981,Chicago Stadium,1610612760,Seattle,SuperSonics,1,-1024.6
1981,Chicago Stadium,1610612764,Washington,Bullets,2,-1067.8
1981,Chicago Stadium,1610612756,Phoenix,Suns,1,-1132.6
1981,Chicago Stadium,1610612737,Atlanta,Hawks,3,-1182.3
1981,Chicago Stadium,1610612765,Detroit,Pistons,3,-1195.4
1981,Chicago Stadium,1610612751,New Jersey,Nets,2,-1258.1
1981,Chicago Stadium,1610612757,Portland,Trail Blazers,1,-1293.1
1981,Chicago Stadium,1610612742,Dallas,Mavericks,1,-1553.3
1981,Chicago Stadium,1610612749,Milwaukee,Bucks,2,-2401.9
1981,Chicago Stadium,1610612746,San Diego,Clippers,1,-3394.5
1981,Chicago Stadium,1610612754,Indiana,Pacers,2,-4138.1
1981,Chicago Stadium,1610612758,Kansas City,Kings,1,-4833.4
1981,HemisFair Arena,1610612747,Los Angeles,Lakers,2,4847.0
1981,HemisFair Arena,1610612755,Philadelphia,76ers,1,4789.6
1981,HemisFair Arena,1610612738,Boston,Celtics,1,3234.7
1981,HemisFair Arena,1610612762,Utah,Jazz,2,2075.5
1981,HemisFair Arena,1610612752,New York,Knicks,1,753.1
1981,HemisFair Arena,1610612754,Indiana,Pacers,1,602.2
1981,HemisFair Arena,1610612745,Houston,Rockets,6,571.0
1981,HemisFair Arena,1610612749,Milwaukee,Bucks,1,555.0
1981,HemisFair Arena,1610612756,Phoenix,Suns,3,433.5
1981,HemisFair Arena,1610612760,Seattle,SuperSonics,2,310.2
1981,HemisFair Arena,1610612743,Denver,Nuggets,3,222.8
1981,HemisFair Arena,1610612757,Portland,Trail Blazers,2,-177.8
1981,HemisFair Arena,1610612744,Golden State,Warriors,3,-667.0
1981,HemisFair Arena,1610612751,New Jersey,Nets,1,-695.1
1981,HemisFair Arena,1610612741,Chicago,Bulls,1,-1164.1
1981,HemisFair Arena,1610612746,San Diego,Clippers,2,-1751.7
1981,HemisFair Arena,1610612742,Dallas,Mavericks,3,-1838.7
1981,HemisFair Arena,1610612758,Kansas City,Kings,3,-1860.6
1981,HemisFair Arena,1610612765,Detroit,Pistons,1,-2134.0
1981,HemisFair Arena,1610612737,Atlanta,Hawks,1,-2146.3
1981,HemisFair Arena,1610612764,Washington,Bullets,1,-2733.3
1981,HemisFair Arena,1610612739,Cleveland,Cavaliers,1,-3963.9
1981,Kemper Arena,1610612755,Philadelphia,76ers,1,8207.9
1981,Kemper Arena,1610612741,Chicago,Bulls,1,6718.1
1981,Kemper Arena,1610612738,Boston,Celtics,1,3884.7
1981,Kemper Arena,1610612765,Detroit,Pistons,1,3059.5
1981,Kemper Arena,1610612747,Los Angeles,Lakers,2,969.5
1981,Kemper Arena,1610612756,Phoenix,Suns,5,254.5
1981,Kemper Arena,1610612759,San Antonio,Spurs,3,215.8
1981,Kemper Arena,1610612745,Houston,Rockets,5,92.6
1981,Kemper Arena,1610612737,Atlanta,Hawks,1,26.2
1981,Kemper Arena,1610612762,Utah,Jazz,3,-159.6
1981,Kemper Arena,1610612743,Denver,Nuggets,3,-538.4
1981,Kemper Arena,1610612739,Cleveland,Cavaliers,1,-541.5
1981,Kemper Arena,1610612764,Washington,Bullets,1,-737.2
1981,Kemper Arena,1610612746,San Diego,Clippers,2,-1322.9
1981,Kemper Arena,1610612742,Dallas,Mavericks,2,-1715.5
1981,Kemper Arena,1610612760,Seattle,SuperSonics,1,-1880.8
1981,Kemper Arena,1610612751,New Jersey,Nets,1,-1881.9
1981,Kemper Arena,1610612757,Portland,Trail Blazers,3,-1941.5
1981,Kemper Arena,1610612752,New York,Knicks,1,-1956.1
1981,Kemper Arena,1610612754,Indiana,Pacers,1,-2194.1
1981,Kemper Arena,1610612744,Golden State,Warriors,1,-3031.7
1981,Kingdome,1610612747,Los Angeles,Lakers,3,10483.1
1981,Kingdome,1610612754,Indiana,Pacers,1,1935.7
1981,Kingdome,1610612756,Phoenix,Suns,3,1826.5
1981,Kingdome,1610612762,Utah,Jazz,1,1378.3
1981,Kingdome,1610612745,Houston,Rockets,2,950.7
1981,Kingdome,1610612738,Boston,Celtics,1,474.7
1981,Kingdome,1610612757,Portland,Trail Blazers,3,-72.1
1981,Kingdome,1610612749,Milwaukee,Bucks,1,-145.5
1981,Kingdome,1610612759,San Antonio,Spurs,3,-367.7
1981,Kingdome,1610612743,Denver,Nuggets,3,-1401.8
1981,Kingdome,1610612746,San Diego,Clippers,2,-1668.3
1981,Kingdome,1610612752,New York,Knicks,1,-1855.8
1981,Kingdome,1610612737,Atlanta,Hawks,1,-2016.6
1981,Kingdome,1610612744,Golden State,Warriors,1,-2030.0
1981,Kingdome,1610612758,Kansas City,Kings,1,-2392.6
1981,Kingdome,1610612741,Chicago,Bulls,1,-2499.8
1981,Kingdome,1610612764,Washington,Bullets,1,-2982.0
1981,Kingdome,1610612742,Dallas,Mavericks,2,-3485.3
1981,Kingdome,1610612765,Detroit,Pistons,1,-3864.9
1981,Kingdome,1610612751,New Jersey,Nets,1,-4025.7
1981,Kingdome,1610612739,Cleveland,Cavaliers,1,-4973.5
1981,MECCA Arena,1610612737,Atlanta,Hawks,1,151.4
1981,MECCA Arena,1610612738,Boston,Celtics,3,151.4
1981,MECCA Arena,1610612742,Dallas,Mavericks,1,151.4
1981,MECCA Arena,1610612743,Denver,Nuggets,1,151.4
1981,MECCA Arena,1610612744,Golden State,Warriors,1,151.4
1981,MECCA Arena,1610612745,Houston,Rockets,1,151.4
1981,MECCA Arena,1610612746,San Diego,Clippers,1,151.4
1981,MECCA Arena,1610612747,Los Angeles,Lakers,1,151.4
1981,MECCA Arena,1610612752,New York,Knicks,3,151.4
1981,MECCA Arena,1610612754,Indiana,Pacers,1,151.4
1981,MECCA Arena,1610612755,Philadelphia,76ers,2,151.4
1981,MECCA Arena,1610612756,Phoenix,Suns,1,151.4
1981,MECCA Arena,1610612758,Kansas City,Kings,1,151.4
1981,MECCA Arena,1610612759,San Antonio,Spurs,1,151.4
1981,MECCA Arena,1610612760,Seattle,SuperSonics,1,151.4
1981,MECCA Arena,1610612764,Washington,Bullets,2,151.4
1981,MECCA Arena,1610612741,Chicago,Bulls,3,132.8
1981,MECCA Arena,1610612765,Detroit,Pistons,3,-77.4
1981,MECCA Arena,1610612751,New Jersey,Nets,2,-642.4
1981,MECCA Arena,1610612739,Cleveland,Cavaliers,2,-1106.4
1981,Madison Square Garden,1610612747,Los Angeles,Lakers,1,6716.8
1981,Madison Square Garden,1610612738,Boston,Celtics,2,6166.4
1981,Madison Square Garden,1610612755,Philadelphia,76ers,2,3591.8
1981,Madison Square Garden,1610612749,Milwaukee,Bucks,3,3451.5
1981,Madison Square Garden,1610612756,Phoenix,Suns,1,1946.8
1981,Madison Square Garden,1610612744,Golden State,Warriors,1,1750.5
1981,Madison Square Garden,1610612739,Cleveland,Cavaliers,2,593.2
1981,Madison Square Garden,1610612759,San Antonio,Spurs,1,334.2
1981,Madison Square Garden,1610612757,Portland,Trail Blazers,1,-166.3
1981,Madison Square Garden,1610612741,Chicago,Bulls,3,-296.1
1981,Madison Square Garden,1610612743,Denver,Nuggets,1,-825.1
1981,Madison Square Garden,1610612765,Detroit,Pistons,3,-917.9
1981,Madison Square Garden,1610612758,Kansas City,Kings,1,-1599.0
1981,Madison Square Garden,1610612737,Atlanta,Hawks,3,-1627.1
1981,Madison Square Garden,1610612760,Seattle,SuperSonics,1,-1845.7
1981,Madison Square Garden,1610612764,Washington,Bullets,3,-1909.0
1981,Madison Square Garden,1610612751,New Jersey,Nets,2,-2306.6
1981,Madison Square Garden,1610612742,Dallas,Mavericks,1,-2566.1
1981,Madison Square Garden,1610612754,Indiana,Pacers,3,-2891.6
1981,Madison Square Garden,1610612746,San Diego,Clippers,1,-3172.5
1981,Madison Square Garden,1610612745,Houston,Rockets,1,-4092.4
1981,Market Square Arena,1610612747,Los Angeles,Lakers,1,6111.0
1981,Market Square Arena,1610612742,Dallas,Mavericks,1,2683.0
1981,Market Square Arena,1610612762,Utah,Jazz,1,2315.5
1981,Market Square Arena,1610612755,Philadelphia,76ers,2,2007.7
1981,Market Square Arena,1610612741,Chicago,Bulls,3,1371.2
1981,Market Square Arena,1610612738,Boston,Celtics,2,1270.7
1981,Market Square Arena,1610612749,Milwaukee,Bucks,3,1156.8
1981,Market Square Arena,1610612744,Golden State,Warriors,1,1131.7
1981,Market Square Arena,1610612760,Seattle,SuperSonics,1,767.3
1981,Market Square Arena,1610612759,San Antonio,Spurs,1,400.8
1981,Market Square Arena,1610612752,New York,Knicks,2,-642.5
1981,Market Square Arena,1610612739,Cleveland,Cavaliers,3,-643.7
1981,Market Square Arena,1610612764,Washington,Bullets,3,-833.4
1981,Market Square Arena,1610612765,Detroit,Pistons,3,-1026.3
1981,Market Square Arena,1610612757,Portland,Trail Blazers,1,-1169.0
1981,Market Square Arena,1610612746,San Diego,Clippers,1,-1457.3
1981,Market Square Arena,1610612751,New Jersey,Nets,2,-2510.4
1981,Market Square Arena,1610612745,Houston,Rockets,1,-2751.2
1981,Market Square Arena,1610612737,Atlanta,Hawks,3,-2785.5
1981,McNichols Sports Arena,1610612738,Boston,Celtics,1,6595.5
1981,McNichols Sports Arena,1610612755,Philadelphia,76ers,1,6489.2
1981,McNichols Sports Arena,1610612747,Los Angeles,Lakers,2,4359.1
1981,McNichols Sports Arena,1610612754,Indiana,Pacers,1,2453.0
1981,McNichols Sports Arena,1610612756,Phoenix,Suns,2,2353.9
1981,McNichols Sports Arena,1610612745,Houston,Rockets,2,587.2
1981,McNichols Sports Arena,1610612757,Portland,Trail Blazers,3,144.2
1981,McNichols Sports Arena,1610612752,New York,Knicks,1,9.7
1981,McNichols Sports Arena,1610612759,San Antonio,Spurs,2,-231.9
1981,McNichols Sports Arena,1610612749,Milwaukee,Bucks,1,-782.1
1981,McNichols Sports Arena,1610612760,Seattle,SuperSonics,2,-988.0
1981,McNichols Sports Arena,1610612742,Dallas,Mavericks,3,-1151.6
1981,McNichols Sports Arena,1610612762,Utah,Jazz,3,-1436.9
1981,McNichols Sports Arena,1610612744,Golden State,Warriors,2,-1556.3
1981,McNichols Sports Arena,1610612751,New Jersey,Nets,1,-1630.6
1981,McNichols Sports Arena,1610612737,Atlanta,Hawks,1,-2188.0
1981,McNichols Sports Arena,1610612764,Washington,Bullets,1,-2899.2
1981,McNichols Sports Arena,1610612746,San Diego,Clippers,2,-2975.1
1981,McNichols Sports Arena,1610612758,Kansas City,Kings,1,-3812.8
1981,Memorial Coliseum,1610612737,Atlanta,Hawks,1,0.0
1981,Memorial Coliseum,1610612738,Boston,Celtics,1,0.0
1981,Memorial Coliseum,1610612739,Cleveland,Cavaliers,1,0.0
1981,Memorial Coliseum,1610612742,Dallas,Mavericks,3,0.0
1981,Memorial Coliseum,1610612743,Denver,Nuggets,2,0.0
1981,Memorial Coliseum,1610612744,Golden State,Warriors,3,0.0
1981,Memorial Coliseum,1610612745,Houston,Rockets,2,0.0
1981,Memorial Coliseum,1610612746,San Diego,Clippers,3,0.0
1981,Memorial Coliseum,1610612747,Los Angeles,Lakers,2,0.0
1981,Memorial Coliseum,1610612749,Milwaukee,Bucks,1,0.0
1981,Memorial Coliseum,1610612751,New Jersey,Nets,1,0.0
1981,Memorial Coliseum,1610612752,New York,Knicks,1,0.0
1981,Memorial Coliseum,1610612754,Indiana,Pacers,1,0.0
1981,Memorial Coliseum,1610612756,Phoenix,Suns,3,0.0
1981,Memorial Coliseum,1610612758,Kansas City,Kings,4,0.0
1981,Memorial Coliseum,1610612759,San Antonio,Spurs,2,0.0
1981,Memorial Coliseum,1610612760,Seattle,SuperSonics,3,0.0
1981,Memorial Coliseum,1610612762,Utah,Jazz,3,0.0
1981,Memorial Coliseum,1610612765,Detroit,Pistons,1,0.0
1981,Oracle Arena,1610612738,Boston,Celtics,1,3207.5
1981,Oracle Arena,1610612749,Milwaukee,Bucks,1,3207.5
1981,Oracle Arena,1610612755,Philadelphia,76ers,1,3207.5
1981,Oracle Arena,1610612747,Los Angeles,Lakers,3,3006.7
1981,Oracle Arena,1610612752,New York,Knicks,1,2291.3
1981,Oracle Arena,1610612756,Phoenix,Suns,3,2170.9
1981,Oracle Arena,1610612760,Seattle,SuperSonics,2,392.5
1981,Oracle Arena,1610612741,Chicago,Bulls,1,199.5
1981,Oracle Arena,1610612746,San Diego,Clippers,3,198.8
1981,Oracle Arena,1610612743,Denver,Nuggets,2,153.2
1981,Oracle Arena,1610612759,San Antonio,Spurs,2,148.6
1981,Oracle Arena,1610612758,Kansas City,Kings,1,-607.5
1981,Oracle Arena,1610612762,Utah,Jazz,2,-867.5
1981,Oracle Arena,1610612764,Washington,Bullets,1,-1199.4
1981,Oracle Arena,1610612757,Portland,Trail Blazers,2,-1506.2
1981,Oracle Arena,1610612765,Detroit,Pistons,1,-1785.2
1981,Oracle Arena,1610612742,Dallas,Mavericks,2,-2216.5
1981,Oracle Arena,1610612737,Atlanta,Hawks,1,-2357.5
1981,Oracle Arena,1610612739,Cleveland,Cavaliers,1,-2541.8
1981,Oracle Arena,1610612745,Houston,Rockets,2,-2670.5
1981,Oracle Arena,1610612754,Indiana,Pacers,1,-3269.6
1981,Oracle Arena,1610612751,New Jersey,Nets,1,-3348.9
1981,Pontiac Silverdome,1610612747,Los Angeles,Lakers,1,6723.9
1981,Pontiac Silverdome,1610612738,Boston,Celtics,2,3097.2
1981,Pontiac Silverdome,1610612743,Denver,Nuggets,1,2739.7
1981,Pontiac Silverdome,1610612749,Milwaukee,Bucks,3,2651.8
1981,Pontiac Silverdome,1610612760,Seattle,SuperSonics,1,1933.0
1981,Pontiac Silverdome,1610612764,Washington,Bullets,3,1138.6
1981,Pontiac Silverdome,1610612758,Kansas City,Kings,1,579.2
1981,Pontiac Silverdome,1610612755,Philadelphia,76ers,1,-412.0
1981,Pontiac Silverdome,1610612745,Houston,Rockets,1,-537.7
1981,Pontiac Silverdome,1610612762,Utah,Jazz,1,-930.2
1981,Pontiac Silverdome,1610612741,Chicago,Bulls,2,-977.1
1981,Pontiac Silverdome,1610612752,New York,Knicks,2,-1008.0
1981,Pontiac Silverdome,1610612751,New Jersey,Nets,3,-1091.7
1981,Pontiac Silverdome,1610612759,San Antonio,Spurs,1,-1143.5
1981,Pontiac Silverdome,1610612754,Indiana,Pacers,3,-1417.2
1981,Pontiac Silverdome,1610612739,Cleveland,Cavaliers,3,-1482.1
1981,Pontiac Silverdome,1610612737,Atlanta,Hawks,2,-1654.5
1981,Pontiac Silverdome,1610612756,Phoenix,Suns,1,-2122.3
1981,Pontiac Silverdome,1610612744,Golden State,Warriors,1,-2414.9
1981,Pontiac Silverdome,1610612746,San Diego,Clippers,1,-2728.1
1981,Reunion Arena,1610612755,Philadelphia,76ers,1,6571.1
1981,Reunion Arena,1610612752,New York,Knicks,1,3408.0
1981,Reunion Arena,1610612747,Los Angeles,Lakers,1,2206.6
1981,Reunion Arena,1610612759,San Antonio,Spurs,3,1654.2
1981,Reunion Arena,1610612743,Denver,Nuggets,2,849.8
1981,Reunion Arena,1610612745,Houston,Rockets,2,346.5
1981,Reunion Arena,1610612754,Indiana,Pacers,1,182.8
1981,Reunion Arena,1610612749,Milwaukee,Bucks,1,-118.6
1981,Reunion Arena,1610612760,Seattle,SuperSonics,2,-432.9
1981,Reunion Arena,1610612762,Utah,Jazz,3,-923.7
1981,Reunion Arena,1610612756,Phoenix,Suns,2,-974.1
1981,Reunion Arena,1610612757,Portland,Trail Blazers,1,-1118.0
1981,Reunion Arena,1610612758,Kansas City,Kings,3,-1138.1
1981,Reunion Arena,1610612746,San Diego,Clippers,2,-1282.7
1981,Reunion Arena,1610612741,Chicago,Bulls,1,-1461.9
1981,Reunion Arena,1610612744,Golden State,Warriors,2,-1624.5
1981,Reunion Arena,1610612765,Detroit,Pistons,1,-2211.8
1981,Richfield Coliseum,1610612755,Philadelphia,76ers,3,5280.2
1981,Richfield Coliseum,1610612738,Boston,Celtics,1,2725.1
1981,Richfield Coliseum,1610612744,Golden State,Warriors,1,1383.9
1981,Richfield Coliseum,1610612741,Chicago,Bulls,1,571.9
1981,Richfield Coliseum,1610612752,New York,Knicks,2,350.8
1981,Richfield Coliseum,1610612749,Milwaukee,Bucks,2,322.8
1981,Richfield Coliseum,1610612760,Seattle,SuperSonics,1,57.1
1981,Richfield Coliseum,1610612759,San Antonio,Spurs,1,-48.5
1981,Richfield Coliseum,1610612756,Phoenix,Suns,1,-136.5
1981,Richfield Coliseum,1610612751,New Jersey,Nets,2,-515.1
1981,Richfield Coliseum,1610612757,Portland,Trail Blazers,1,-781.8
1981,Richfield Coliseum,1610612765,Detroit,Pistons,3,-1059.4
1981,Richfield Coliseum,1610612764,Washington,Bullets,3,-1210.9
1981,Richfield Coliseum,1610612737,Atlanta,Hawks,2,-1536.3
1981,Richfield Coliseum,1610612742,Dallas,Mavericks,1,-1798.9
1981,Richfield Coliseum,1610612746,San Diego,Clippers,1,-2054.7
1981,Richfield Coliseum,1610612754,Indiana,Pacers,2,-2063.5
1981,Richfield Coliseum,1610612758,Kansas City,Kings,1,-2065.0
1981,Rutgers Athletic Center,1610612752,New York,Knicks,3,1136.1
1981,Rutgers Athletic Center,1610612747,Los Angeles,Lakers,1,1099.8
1981,Rutgers Athletic Center,1610612756,Phoenix,Suns,1,938.5
1981,Rutgers Athletic Center,1610612757,Portland,Trail Blazers,1,855.4
1981,Rutgers Athletic Center,1610612762,Utah,Jazz,1,710.5
1981,Rutgers Athletic Center,1610612738,Boston,Celtics,3,497.6
1981,Rutgers Athletic Center,1610612737,Atlanta,Hawks,3,386.0
1981,Rutgers Athletic Center,1610612744,Golden State,Warriors,1,376.8
1981,Rutgers Athletic Center,1610612754,Indiana,Pacers,3,84.7
1981,Rutgers Athletic Center,1610612755,Philadelphia,76ers,3,41.6
1981,Rutgers Athletic Center,1610612758,Kansas City,Kings,1,-166.5
1981,Rutgers Athletic Center,1610612739,Cleveland,Cavaliers,2,-174.2
1981,Rutgers Athletic Center,1610612745,Houston,Rockets,1,-236.4
1981,Rutgers Athletic Center,1610612759,San Antonio,Spurs,1,-428.4
1981,Rutgers Athletic Center,1610612749,Milwaukee,Bucks,3,-428.8
1981,Rutgers Athletic Center,1610612746,San Diego,Clippers,1,-516.8
1981,Rutgers Athletic Center,1610612764,Washington,Bullets,3,-532.5
1981,Rutgers Athletic Center,1610612741,Chicago,Bulls,2,-913.7
1981,Rutgers Athletic Center,1610612743,Denver,Nuggets,1,-964.5
1981,Rutgers Athletic Center,1610612765,Detroit,Pistons,3,-1015.5
1981,Salt Palace,1610612755,Philadelphia,76ers,1,4966.5
1981,Salt Palace,1610612747,Los Angeles,Lakers,3,4790.3
1981,Salt Palace,1610612752,New York,Knicks,1,2864.7
1981,Salt Palace,1610612744,Golden State,Warriors,2,1428.4
1981,Salt Palace,1610612758,Kansas City,Kings,2,978.2
1981,Salt Palace,1610612757,Portland,Trail Blazers,1,320.8
1981,Salt Palace,1610612749,Milwaukee,Bucks,1,283.8
